date,location_key,state_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased
2020-01-22,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-23,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-24,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-25,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-26,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-27,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-28,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-29,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-30,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-01-31,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-01,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-02,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-03,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-04,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-05,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-06,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-07,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-08,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-09,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-10,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-11,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-12,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-13,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-14,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-15,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-16,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-17,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-18,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-19,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-20,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-21,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-22,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-23,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-24,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-25,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-26,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-27,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-28,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-02-29,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-01,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-02,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-03,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-04,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-05,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-06,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-07,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-08,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-09,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-10,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-11,US_AK,Alaska,0.0,0.0,0.0,0.0
2020-03-12,US_AK,Alaska,0.0,0.0,1.0,0.0
2020-03-13,US_AK,Alaska,0.0,0.0,1.0,0.0
2020-03-14,US_AK,Alaska,0.0,0.0,1.0,0.0
2020-03-15,US_AK,Alaska,0.0,0.0,1.0,0.0
2020-03-16,US_AK,Alaska,3.0,1.0,3.0,1.0
2020-03-17,US_AK,Alaska,5.0,0.0,8.0,1.0
2020-03-18,US_AK,Alaska,3.0,0.0,11.0,1.0
2020-03-19,US_AK,Alaska,3.0,0.0,14.0,1.0
2020-03-20,US_AK,Alaska,1.0,0.0,15.0,1.0
2020-03-21,US_AK,Alaska,10.0,0.0,25.0,1.0
2020-03-22,US_AK,Alaska,13.0,0.0,38.0,1.0
2020-03-23,US_AK,Alaska,4.0,0.0,42.0,1.0
2020-03-24,US_AK,Alaska,7.0,0.0,49.0,1.0
2020-03-25,US_AK,Alaska,14.0,2.0,63.0,3.0
2020-03-26,US_AK,Alaska,11.0,0.0,74.0,3.0
2020-03-27,US_AK,Alaska,17.0,1.0,91.0,4.0
2020-03-28,US_AK,Alaska,19.0,1.0,110.0,5.0
2020-03-29,US_AK,Alaska,8.0,1.0,118.0,6.0
2020-03-30,US_AK,Alaska,10.0,0.0,128.0,6.0
2020-03-31,US_AK,Alaska,13.0,0.0,141.0,6.0
2020-04-01,US_AK,Alaska,8.0,0.0,149.0,6.0
2020-04-02,US_AK,Alaska,11.0,0.0,160.0,6.0
2020-04-03,US_AK,Alaska,11.0,0.0,171.0,6.0
2020-04-04,US_AK,Alaska,14.0,1.0,185.0,7.0
2020-04-05,US_AK,Alaska,6.0,0.0,191.0,7.0
2020-04-06,US_AK,Alaska,22.0,0.0,213.0,7.0
2020-04-07,US_AK,Alaska,13.0,1.0,226.0,8.0
2020-04-08,US_AK,Alaska,9.0,1.0,235.0,9.0
2020-04-09,US_AK,Alaska,11.0,0.0,246.0,9.0
2020-04-10,US_AK,Alaska,11.0,0.0,257.0,9.0
2020-04-11,US_AK,Alaska,15.0,0.0,272.0,9.0
2020-04-12,US_AK,Alaska,5.0,0.0,277.0,9.0
2020-04-13,US_AK,Alaska,8.0,0.0,285.0,9.0
2020-04-14,US_AK,Alaska,8.0,0.0,293.0,9.0
2020-04-15,US_AK,Alaska,7.0,0.0,300.0,9.0
2020-04-16,US_AK,Alaska,9.0,0.0,309.0,9.0
2020-04-17,US_AK,Alaska,5.0,0.0,314.0,9.0
2020-04-18,US_AK,Alaska,5.0,0.0,319.0,9.0
2020-04-19,US_AK,Alaska,2.0,0.0,321.0,9.0
2020-04-20,US_AK,Alaska,8.0,0.0,329.0,9.0
2020-04-21,US_AK,Alaska,6.0,0.0,335.0,9.0
2020-04-22,US_AK,Alaska,2.0,0.0,337.0,9.0
2020-04-23,US_AK,Alaska,2.0,0.0,339.0,9.0
2020-04-24,US_AK,Alaska,0.0,0.0,339.0,9.0
2020-04-25,US_AK,Alaska,2.0,0.0,341.0,9.0
2020-04-26,US_AK,Alaska,4.0,0.0,345.0,9.0
2020-04-27,US_AK,Alaska,6.0,0.0,351.0,9.0
2020-04-28,US_AK,Alaska,4.0,0.0,355.0,9.0
2020-04-29,US_AK,Alaska,0.0,0.0,355.0,9.0
2020-04-30,US_AK,Alaska,9.0,1.0,364.0,10.0
2020-05-01,US_AK,Alaska,1.0,0.0,365.0,10.0
2020-05-02,US_AK,Alaska,3.0,0.0,368.0,10.0
2020-05-03,US_AK,Alaska,2.0,0.0,370.0,10.0
2020-05-04,US_AK,Alaska,1.0,0.0,371.0,10.0
2020-05-05,US_AK,Alaska,1.0,0.0,372.0,10.0
2020-05-06,US_AK,Alaska,2.0,0.0,374.0,10.0
2020-05-07,US_AK,Alaska,4.0,0.0,378.0,10.0
2020-05-08,US_AK,Alaska,1.0,0.0,379.0,10.0
2020-05-09,US_AK,Alaska,1.0,0.0,380.0,10.0
2020-05-10,US_AK,Alaska,2.0,0.0,382.0,10.0
2020-05-11,US_AK,Alaska,2.0,0.0,384.0,10.0
2020-05-12,US_AK,Alaska,1.0,0.0,385.0,10.0
2020-05-13,US_AK,Alaska,5.0,1.0,390.0,11.0
2020-05-14,US_AK,Alaska,1.0,0.0,391.0,11.0
2020-05-15,US_AK,Alaska,4.0,0.0,395.0,11.0
2020-05-16,US_AK,Alaska,4.0,0.0,399.0,11.0
2020-05-17,US_AK,Alaska,3.0,0.0,402.0,11.0
2020-05-18,US_AK,Alaska,0.0,0.0,402.0,11.0
2020-05-19,US_AK,Alaska,3.0,0.0,405.0,11.0
2020-05-20,US_AK,Alaska,0.0,0.0,405.0,11.0
2020-05-21,US_AK,Alaska,2.0,0.0,407.0,11.0
2020-05-22,US_AK,Alaska,4.0,0.0,411.0,11.0
2020-05-23,US_AK,Alaska,0.0,0.0,411.0,11.0
2020-05-24,US_AK,Alaska,1.0,0.0,412.0,11.0
2020-05-25,US_AK,Alaska,2.0,0.0,414.0,11.0
2020-05-26,US_AK,Alaska,1.0,0.0,415.0,11.0
2020-05-27,US_AK,Alaska,13.0,0.0,428.0,11.0
2020-05-28,US_AK,Alaska,5.0,0.0,433.0,11.0
2020-05-29,US_AK,Alaska,3.0,1.0,436.0,12.0
2020-05-30,US_AK,Alaska,28.0,1.0,464.0,13.0
2020-05-31,US_AK,Alaska,7.0,0.0,471.0,13.0
2020-06-01,US_AK,Alaska,20.0,0.0,491.0,13.0
2020-06-02,US_AK,Alaska,18.0,1.0,509.0,14.0
2020-06-03,US_AK,Alaska,10.0,0.0,519.0,14.0
2020-06-04,US_AK,Alaska,11.0,0.0,530.0,14.0
2020-06-05,US_AK,Alaska,12.0,1.0,542.0,15.0
2020-06-06,US_AK,Alaska,8.0,0.0,550.0,15.0
2020-06-07,US_AK,Alaska,18.0,0.0,568.0,15.0
2020-06-08,US_AK,Alaska,11.0,0.0,579.0,15.0
2020-06-09,US_AK,Alaska,20.0,0.0,599.0,15.0
2020-06-10,US_AK,Alaska,18.0,0.0,617.0,15.0
2020-06-11,US_AK,Alaska,14.0,0.0,631.0,15.0
2020-06-12,US_AK,Alaska,26.0,0.0,657.0,15.0
2020-06-13,US_AK,Alaska,9.0,0.0,666.0,15.0
2020-06-14,US_AK,Alaska,3.0,1.0,669.0,16.0
2020-06-15,US_AK,Alaska,13.0,0.0,682.0,16.0
2020-06-16,US_AK,Alaska,20.0,0.0,702.0,16.0
2020-06-17,US_AK,Alaska,12.0,0.0,714.0,16.0
2020-06-18,US_AK,Alaska,16.0,0.0,730.0,16.0
2020-06-19,US_AK,Alaska,21.0,0.0,751.0,16.0
2020-06-20,US_AK,Alaska,11.0,0.0,762.0,16.0
2020-06-21,US_AK,Alaska,6.0,0.0,768.0,16.0
2020-06-22,US_AK,Alaska,16.0,0.0,784.0,16.0
2020-06-23,US_AK,Alaska,14.0,0.0,798.0,16.0
2020-06-24,US_AK,Alaska,24.0,0.0,822.0,16.0
2020-06-25,US_AK,Alaska,18.0,1.0,840.0,17.0
2020-06-26,US_AK,Alaska,19.0,0.0,859.0,17.0
2020-06-27,US_AK,Alaska,29.0,0.0,888.0,17.0
2020-06-28,US_AK,Alaska,21.0,0.0,909.0,17.0
2020-06-29,US_AK,Alaska,36.0,0.0,945.0,17.0
2020-06-30,US_AK,Alaska,38.0,1.0,983.0,18.0
2020-07-01,US_AK,Alaska,38.0,0.0,1021.0,18.0
2020-07-02,US_AK,Alaska,45.0,0.0,1066.0,18.0
2020-07-03,US_AK,Alaska,49.0,0.0,1115.0,18.0
2020-07-04,US_AK,Alaska,27.0,0.0,1142.0,18.0
2020-07-05,US_AK,Alaska,27.0,0.0,1169.0,18.0
2020-07-06,US_AK,Alaska,18.0,0.0,1187.0,18.0
2020-07-07,US_AK,Alaska,40.0,0.0,1227.0,18.0
2020-07-08,US_AK,Alaska,47.0,2.0,1274.0,20.0
2020-07-09,US_AK,Alaska,50.0,1.0,1324.0,21.0
2020-07-10,US_AK,Alaska,63.0,0.0,1387.0,21.0
2020-07-11,US_AK,Alaska,92.0,0.0,1479.0,21.0
2020-07-12,US_AK,Alaska,59.0,0.0,1538.0,21.0
2020-07-13,US_AK,Alaska,43.0,1.0,1581.0,22.0
2020-07-14,US_AK,Alaska,51.0,3.0,1632.0,25.0
2020-07-15,US_AK,Alaska,63.0,2.0,1695.0,27.0
2020-07-16,US_AK,Alaska,42.0,0.0,1737.0,27.0
2020-07-17,US_AK,Alaska,62.0,0.0,1799.0,27.0
2020-07-18,US_AK,Alaska,83.0,0.0,1882.0,27.0
2020-07-19,US_AK,Alaska,73.0,1.0,1955.0,28.0
2020-07-20,US_AK,Alaska,90.0,0.0,2045.0,28.0
2020-07-21,US_AK,Alaska,94.0,2.0,2139.0,30.0
2020-07-22,US_AK,Alaska,64.0,0.0,2203.0,30.0
2020-07-23,US_AK,Alaska,56.0,0.0,2259.0,30.0
2020-07-24,US_AK,Alaska,88.0,2.0,2347.0,32.0
2020-07-25,US_AK,Alaska,185.0,0.0,2532.0,32.0
2020-07-26,US_AK,Alaska,94.0,0.0,2626.0,32.0
2020-07-27,US_AK,Alaska,109.0,1.0,2735.0,33.0
2020-07-28,US_AK,Alaska,68.0,0.0,2803.0,33.0
2020-07-29,US_AK,Alaska,84.0,0.0,2887.0,33.0
2020-07-30,US_AK,Alaska,106.0,0.0,2993.0,33.0
2020-07-31,US_AK,Alaska,145.0,1.0,3138.0,34.0
2020-08-01,US_AK,Alaska,135.0,2.0,3273.0,36.0
2020-08-02,US_AK,Alaska,59.0,0.0,3332.0,36.0
2020-08-03,US_AK,Alaska,60.0,1.0,3392.0,37.0
2020-08-04,US_AK,Alaska,55.0,1.0,3447.0,38.0
2020-08-05,US_AK,Alaska,40.0,0.0,3487.0,38.0
2020-08-06,US_AK,Alaska,55.0,2.0,3542.0,40.0
2020-08-07,US_AK,Alaska,79.0,0.0,3621.0,40.0
2020-08-08,US_AK,Alaska,98.0,2.0,3719.0,42.0
2020-08-09,US_AK,Alaska,68.0,0.0,3787.0,42.0
2020-08-10,US_AK,Alaska,49.0,0.0,3836.0,42.0
2020-08-11,US_AK,Alaska,61.0,1.0,3897.0,43.0
2020-08-12,US_AK,Alaska,81.0,0.0,3978.0,43.0
2020-08-13,US_AK,Alaska,100.0,3.0,4078.0,46.0
2020-08-14,US_AK,Alaska,84.0,0.0,4162.0,46.0
2020-08-15,US_AK,Alaska,102.0,1.0,4264.0,47.0
2020-08-16,US_AK,Alaska,50.0,3.0,4314.0,50.0
2020-08-17,US_AK,Alaska,66.0,0.0,4380.0,50.0
2020-08-18,US_AK,Alaska,73.0,0.0,4453.0,50.0
2020-08-19,US_AK,Alaska,83.0,0.0,4536.0,50.0
2020-08-20,US_AK,Alaska,69.0,0.0,4605.0,50.0
2020-08-21,US_AK,Alaska,87.0,0.0,4692.0,50.0
2020-08-22,US_AK,Alaska,66.0,0.0,4758.0,50.0
2020-08-23,US_AK,Alaska,72.0,0.0,4830.0,50.0
2020-08-24,US_AK,Alaska,33.0,0.0,4863.0,50.0
2020-08-25,US_AK,Alaska,52.0,0.0,4915.0,50.0
2020-08-26,US_AK,Alaska,85.0,2.0,5000.0,52.0
2020-08-27,US_AK,Alaska,116.0,0.0,5116.0,52.0
2020-08-28,US_AK,Alaska,93.0,0.0,5209.0,52.0
2020-08-29,US_AK,Alaska,43.0,0.0,5252.0,52.0
2020-08-30,US_AK,Alaska,36.0,0.0,5288.0,52.0
2020-08-31,US_AK,Alaska,35.0,0.0,5323.0,52.0
2020-09-01,US_AK,Alaska,65.0,1.0,5388.0,53.0
2020-09-02,US_AK,Alaska,86.0,0.0,5474.0,53.0
2020-09-03,US_AK,Alaska,119.0,2.0,5593.0,55.0
2020-09-04,US_AK,Alaska,87.0,0.0,5680.0,55.0
2020-09-05,US_AK,Alaska,94.0,1.0,5774.0,56.0
2020-09-06,US_AK,Alaska,34.0,1.0,5808.0,57.0
2020-09-07,US_AK,Alaska,34.0,1.0,5842.0,58.0
2020-09-08,US_AK,Alaska,65.0,0.0,5907.0,58.0
2020-09-09,US_AK,Alaska,114.0,0.0,6021.0,58.0
2020-09-10,US_AK,Alaska,89.0,0.0,6110.0,58.0
2020-09-11,US_AK,Alaska,103.0,1.0,6213.0,59.0
2020-09-12,US_AK,Alaska,62.0,0.0,6275.0,59.0
2020-09-13,US_AK,Alaska,74.0,0.0,6349.0,59.0
2020-09-14,US_AK,Alaska,43.0,0.0,6392.0,59.0
2020-09-15,US_AK,Alaska,50.0,0.0,6442.0,59.0
2020-09-16,US_AK,Alaska,108.0,0.0,6550.0,59.0
2020-09-17,US_AK,Alaska,107.0,1.0,6657.0,60.0
2020-09-18,US_AK,Alaska,93.0,1.0,6750.0,61.0
2020-09-19,US_AK,Alaska,108.0,1.0,6858.0,62.0
2020-09-20,US_AK,Alaska,70.0,1.0,6928.0,63.0
2020-09-21,US_AK,Alaska,57.0,0.0,6985.0,63.0
2020-09-22,US_AK,Alaska,76.0,1.0,7061.0,64.0
2020-09-23,US_AK,Alaska,131.0,2.0,7192.0,66.0
2020-09-24,US_AK,Alaska,126.0,2.0,7318.0,68.0
2020-09-25,US_AK,Alaska,119.0,0.0,7437.0,68.0
2020-09-26,US_AK,Alaska,110.0,0.0,7547.0,68.0
2020-09-27,US_AK,Alaska,113.0,0.0,7660.0,68.0
2020-09-28,US_AK,Alaska,124.0,0.0,7784.0,68.0
2020-09-29,US_AK,Alaska,103.0,1.0,7887.0,69.0
2020-09-30,US_AK,Alaska,138.0,2.0,8025.0,71.0
2020-10-01,US_AK,Alaska,141.0,2.0,8166.0,73.0
2020-10-02,US_AK,Alaska,144.0,0.0,8310.0,73.0
2020-10-03,US_AK,Alaska,138.0,1.0,8448.0,74.0
2020-10-04,US_AK,Alaska,195.0,1.0,8643.0,75.0
2020-10-05,US_AK,Alaska,146.0,0.0,8789.0,75.0
2020-10-06,US_AK,Alaska,122.0,2.0,8911.0,77.0
2020-10-07,US_AK,Alaska,134.0,1.0,9045.0,78.0
2020-10-08,US_AK,Alaska,189.0,1.0,9234.0,79.0
2020-10-09,US_AK,Alaska,233.0,1.0,9467.0,80.0
2020-10-10,US_AK,Alaska,250.0,2.0,9717.0,82.0
2020-10-11,US_AK,Alaska,190.0,1.0,9907.0,83.0
2020-10-12,US_AK,Alaska,158.0,3.0,10065.0,86.0
2020-10-13,US_AK,Alaska,156.0,2.0,10221.0,88.0
2020-10-14,US_AK,Alaska,165.0,0.0,10386.0,88.0
2020-10-15,US_AK,Alaska,221.0,1.0,10607.0,89.0
2020-10-16,US_AK,Alaska,210.0,2.0,10817.0,91.0
2020-10-17,US_AK,Alaska,211.0,0.0,11028.0,91.0
2020-10-18,US_AK,Alaska,202.0,0.0,11230.0,91.0
2020-10-19,US_AK,Alaska,232.0,2.0,11462.0,93.0
2020-10-20,US_AK,Alaska,224.0,2.0,11686.0,95.0
2020-10-21,US_AK,Alaska,239.0,0.0,11925.0,95.0
2020-10-22,US_AK,Alaska,248.0,2.0,12173.0,97.0
2020-10-23,US_AK,Alaska,357.0,0.0,12530.0,97.0
2020-10-24,US_AK,Alaska,516.0,3.0,13046.0,100.0
2020-10-25,US_AK,Alaska,350.0,2.0,13396.0,102.0
2020-10-26,US_AK,Alaska,389.0,3.0,13785.0,105.0
2020-10-27,US_AK,Alaska,384.0,3.0,14169.0,108.0
2020-10-28,US_AK,Alaska,370.0,4.0,14539.0,112.0
2020-10-29,US_AK,Alaska,398.0,4.0,14937.0,116.0
2020-10-30,US_AK,Alaska,466.0,0.0,15403.0,116.0
2020-10-31,US_AK,Alaska,358.0,0.0,15761.0,116.0
2020-11-01,US_AK,Alaska,351.0,4.0,16112.0,120.0
2020-11-02,US_AK,Alaska,405.0,2.0,16517.0,122.0
2020-11-03,US_AK,Alaska,422.0,3.0,16939.0,125.0
2020-11-04,US_AK,Alaska,327.0,0.0,17266.0,125.0
2020-11-05,US_AK,Alaska,511.0,0.0,17777.0,125.0
2020-11-06,US_AK,Alaska,607.0,4.0,18384.0,129.0
2020-11-07,US_AK,Alaska,509.0,5.0,18893.0,134.0
2020-11-08,US_AK,Alaska,457.0,3.0,19350.0,137.0
2020-11-09,US_AK,Alaska,550.0,1.0,19900.0,138.0
2020-11-10,US_AK,Alaska,490.0,6.0,20390.0,144.0
2020-11-11,US_AK,Alaska,474.0,2.0,20864.0,146.0
2020-11-12,US_AK,Alaska,615.0,4.0,21479.0,150.0
2020-11-13,US_AK,Alaska,755.0,7.0,22234.0,157.0
2020-11-14,US_AK,Alaska,626.0,4.0,22860.0,161.0
2020-11-15,US_AK,Alaska,559.0,1.0,23419.0,162.0
2020-11-16,US_AK,Alaska,641.0,1.0,24060.0,163.0
2020-11-17,US_AK,Alaska,577.0,2.0,24637.0,165.0
2020-11-18,US_AK,Alaska,543.0,4.0,25180.0,169.0
2020-11-19,US_AK,Alaska,475.0,2.0,25655.0,171.0
2020-11-20,US_AK,Alaska,672.0,3.0,26327.0,174.0
2020-11-21,US_AK,Alaska,523.0,2.0,26850.0,176.0
2020-11-22,US_AK,Alaska,506.0,6.0,27356.0,182.0
2020-11-23,US_AK,Alaska,604.0,4.0,27960.0,186.0
2020-11-24,US_AK,Alaska,701.0,2.0,28661.0,188.0
2020-11-25,US_AK,Alaska,633.0,4.0,29294.0,192.0
2020-11-26,US_AK,Alaska,721.0,5.0,30015.0,197.0
2020-11-27,US_AK,Alaska,652.0,6.0,30667.0,203.0
2020-11-28,US_AK,Alaska,639.0,4.0,31306.0,207.0
2020-11-29,US_AK,Alaska,484.0,1.0,31790.0,208.0
2020-11-30,US_AK,Alaska,540.0,3.0,32330.0,211.0
2020-12-01,US_AK,Alaska,709.0,6.0,33039.0,217.0
2020-12-02,US_AK,Alaska,779.0,8.0,33818.0,225.0
2020-12-03,US_AK,Alaska,760.0,1.0,34578.0,226.0
2020-12-04,US_AK,Alaska,885.0,6.0,35463.0,232.0
2020-12-05,US_AK,Alaska,692.0,2.0,36155.0,234.0
2020-12-06,US_AK,Alaska,555.0,3.0,36710.0,237.0
2020-12-07,US_AK,Alaska,553.0,8.0,37263.0,245.0
2020-12-08,US_AK,Alaska,573.0,2.0,37836.0,247.0
2020-12-09,US_AK,Alaska,606.0,5.0,38442.0,252.0
2020-12-10,US_AK,Alaska,595.0,1.0,39037.0,253.0
2020-12-11,US_AK,Alaska,525.0,6.0,39562.0,259.0
2020-12-12,US_AK,Alaska,642.0,3.0,40204.0,262.0
2020-12-13,US_AK,Alaska,411.0,2.0,40615.0,264.0
2020-12-14,US_AK,Alaska,272.0,3.0,40887.0,267.0
2020-12-15,US_AK,Alaska,612.0,2.0,41499.0,269.0
2020-12-16,US_AK,Alaska,361.0,2.0,41860.0,271.0
2020-12-17,US_AK,Alaska,489.0,2.0,42349.0,273.0
2020-12-18,US_AK,Alaska,325.0,1.0,42674.0,274.0
2020-12-19,US_AK,Alaska,180.0,1.0,42854.0,275.0
2020-12-20,US_AK,Alaska,148.0,1.0,43002.0,276.0
2020-12-21,US_AK,Alaska,446.0,0.0,43448.0,276.0
2020-12-22,US_AK,Alaska,363.0,1.0,43811.0,277.0
2020-12-23,US_AK,Alaska,272.0,0.0,44083.0,277.0
2020-12-24,US_AK,Alaska,149.0,0.0,44232.0,277.0
2020-12-25,US_AK,Alaska,189.0,1.0,44421.0,278.0
2020-12-26,US_AK,Alaska,309.0,2.0,44730.0,280.0
2020-12-27,US_AK,Alaska,123.0,1.0,44853.0,281.0
2020-12-28,US_AK,Alaska,210.0,2.0,45063.0,283.0
2020-12-29,US_AK,Alaska,370.0,2.0,45433.0,285.0
2020-12-30,US_AK,Alaska,375.0,3.0,45808.0,288.0
2020-12-31,US_AK,Alaska,469.0,4.0,46277.0,292.0
2021-01-01,US_AK,Alaska,288.0,2.0,46565.0,294.0
2021-01-02,US_AK,Alaska,168.0,2.0,46733.0,296.0
2021-01-03,US_AK,Alaska,214.0,1.0,46947.0,297.0
2021-01-04,US_AK,Alaska,209.0,0.0,47156.0,297.0
2021-01-05,US_AK,Alaska,338.0,3.0,47494.0,300.0
2021-01-06,US_AK,Alaska,338.0,1.0,47832.0,301.0
2021-01-07,US_AK,Alaska,399.0,3.0,48231.0,304.0
2021-01-08,US_AK,Alaska,373.0,1.0,48604.0,305.0
2021-01-09,US_AK,Alaska,247.0,1.0,48851.0,306.0
2021-01-10,US_AK,Alaska,174.0,0.0,49025.0,306.0
2021-01-11,US_AK,Alaska,156.0,0.0,49181.0,306.0
2021-01-12,US_AK,Alaska,294.0,0.0,49475.0,306.0
2021-01-13,US_AK,Alaska,331.0,1.0,49806.0,307.0
2021-01-14,US_AK,Alaska,291.0,2.0,50097.0,309.0
2021-01-15,US_AK,Alaska,194.0,0.0,50291.0,309.0
2021-01-16,US_AK,Alaska,257.0,2.0,50548.0,311.0
2021-01-17,US_AK,Alaska,148.0,0.0,50696.0,311.0
2021-01-18,US_AK,Alaska,127.0,1.0,50823.0,312.0
2021-01-19,US_AK,Alaska,162.0,1.0,50985.0,313.0
2021-01-20,US_AK,Alaska,198.0,0.0,51183.0,313.0
2021-01-21,US_AK,Alaska,269.0,2.0,51452.0,315.0
2021-01-22,US_AK,Alaska,242.0,0.0,51694.0,315.0
2021-01-23,US_AK,Alaska,164.0,1.0,51858.0,316.0
2021-01-24,US_AK,Alaska,81.0,0.0,51939.0,316.0
2021-01-25,US_AK,Alaska,84.0,1.0,52023.0,317.0
2021-01-26,US_AK,Alaska,167.0,1.0,52190.0,318.0
2021-01-27,US_AK,Alaska,174.0,0.0,52364.0,318.0
2021-01-28,US_AK,Alaska,177.0,0.0,52541.0,318.0
2021-01-29,US_AK,Alaska,128.0,0.0,52669.0,318.0
2021-01-30,US_AK,Alaska,126.0,0.0,52795.0,318.0
2021-01-31,US_AK,Alaska,66.0,0.0,52861.0,318.0
2021-02-01,US_AK,Alaska,114.0,0.0,52975.0,318.0
2021-02-02,US_AK,Alaska,177.0,0.0,53152.0,318.0
2021-02-03,US_AK,Alaska,157.0,0.0,53309.0,318.0
2021-02-04,US_AK,Alaska,161.0,0.0,53470.0,318.0
2021-02-05,US_AK,Alaska,124.0,1.0,53594.0,319.0
2021-02-06,US_AK,Alaska,212.0,0.0,53806.0,319.0
2021-02-07,US_AK,Alaska,85.0,0.0,53891.0,319.0
2021-02-08,US_AK,Alaska,106.0,1.0,53997.0,320.0
2021-02-09,US_AK,Alaska,169.0,0.0,54166.0,320.0
2021-02-10,US_AK,Alaska,132.0,1.0,54298.0,321.0
2021-02-11,US_AK,Alaska,132.0,0.0,54430.0,321.0
2021-02-12,US_AK,Alaska,94.0,1.0,54524.0,322.0
2021-02-13,US_AK,Alaska,186.0,1.0,54710.0,323.0
2021-02-14,US_AK,Alaska,84.0,0.0,54794.0,323.0
2021-02-15,US_AK,Alaska,60.0,0.0,54854.0,323.0
2021-02-16,US_AK,Alaska,39.0,1.0,54893.0,324.0
2021-02-17,US_AK,Alaska,212.0,1.0,55105.0,325.0
2021-02-18,US_AK,Alaska,184.0,1.0,55289.0,326.0
2021-02-19,US_AK,Alaska,135.0,3.0,55424.0,329.0
2021-02-20,US_AK,Alaska,113.0,2.0,55537.0,331.0
2021-02-21,US_AK,Alaska,64.0,1.0,55601.0,332.0
2021-02-22,US_AK,Alaska,60.0,2.0,55661.0,334.0
2021-02-23,US_AK,Alaska,176.0,0.0,55837.0,334.0
2021-02-24,US_AK,Alaska,151.0,0.0,55988.0,334.0
2021-02-25,US_AK,Alaska,102.0,0.0,56090.0,334.0
2021-02-26,US_AK,Alaska,161.0,1.0,56251.0,335.0
2021-02-27,US_AK,Alaska,120.0,0.0,56371.0,335.0
2021-02-28,US_AK,Alaska,67.0,2.0,56438.0,337.0
2021-03-01,US_AK,Alaska,126.0,1.0,56564.0,338.0
2021-03-02,US_AK,Alaska,173.0,1.0,56737.0,339.0
2021-03-03,US_AK,Alaska,127.0,0.0,56864.0,339.0
2021-03-04,US_AK,Alaska,136.0,2.0,57000.0,341.0
2021-03-05,US_AK,Alaska,130.0,0.0,57130.0,341.0
2021-03-06,US_AK,Alaska,102.0,0.0,57232.0,341.0
2021-03-07,US_AK,Alaska,90.0,1.0,57322.0,342.0
2021-03-08,US_AK,Alaska,90.0,0.0,57412.0,342.0
2021-03-09,US_AK,Alaska,147.0,1.0,57559.0,343.0
2021-03-10,US_AK,Alaska,215.0,0.0,57774.0,343.0
2021-03-11,US_AK,Alaska,110.0,1.0,57884.0,344.0
